CDR_DATE,CDR_HOUR,INSTANCE_ID,DIAMETER_RESULT_CODES,SERVICE_KEY,CALL_TYPE,IS_ROAMING,IS_CHARGING_OVERRULED,ISBFT,TOTAL,remark
14-12-2023,14:01,PK,4010,100,1,0,0,0,13,day0
14-12-2023,14:01,PK,4010,100,3,0,0,0,1,day0
14-12-2023,14:01,PK,4012,100,1,0,0,0,545,day0
14-12-2023,14:01,PK,4012,100,3,0,0,0,58,day0
14-12-2023,14:01,PK,4012,300,2,1,0,0,21,day0
14-12-2023,14:01,PK,5004,300,2,0,0,0,8,day0
14-12-2023,14:01,PK,5030,150,1,0,0,0,4,day0
14-12-2023,14:01,PK,5031,100,1,0,0,0,42,day0
14-12-2023,14:01,PK,5031,100,3,0,0,0,5,day0
14-12-2023,14:01,PK,,100,1,0,0,0,30,day0
14-12-2023,14:01,PK,,150,1,0,0,0,1,day0
14-12-2023,14:02,MM,2001,100,1,0,0,0,465,day0
14-12-2023,14:02,MM,2001,100,3,0,0,0,36,day0
14-12-2023,14:02,MM,2001,200,1,0,0,0,7,day0
14-12-2023,14:02,MM,2001,300,2,1,0,0,1,day0
14-12-2023,14:02,MM,4010,100,1,0,0,0,2,day0
14-12-2023,14:02,MM,4010,100,3,0,0,0,1,day0
14-12-2023,14:02,MM,4012,100,1,0,0,0,193,day0
14-12-2023,14:02,MM,4012,100,3,0,0,0,17,day0
14-12-2023,14:02,MM,4012,300,2,1,0,0,9,day0
14-12-2023,14:02,MM,5004,300,2,0,0,0,9,day0
14-12-2023,14:02,MM,5030,150,1,0,0,0,1,day0
14-12-2023,14:02,MM,5031,100,1,0,0,0,17,day0
14-12-2023,14:02,MM,5031,100,1,1,0,0,1,day0
14-12-2023,14:02,MM,5031,100,3,0,0,0,1,day0
14-12-2023,14:02,MM,,100,1,0,0,0,8,day0
14-12-2023,14:02,PK,2001,100,1,0,0,0,1413,day0
14-12-2023,14:02,PK,2001,100,3,0,0,0,78,day0
14-12-2023,14:02,PK,2001,200,1,0,0,0,44,day0
14-12-2023,14:02,PK,2001,200,3,0,0,0,2,day0
14-12-2023,14:02,PK,2001,300,2,1,0,0,1,day0
14-12-2023,14:02,PK,4010,100,1,0,0,0,7,day0
14-12-2023,14:02,PK,4012,100,1,0,0,0,589,day0
14-12-2023,14:02,PK,4012,100,1,1,0,0,1,day0
14-12-2023,14:02,PK,4012,100,3,0,0,0,58,day0
14-12-2023,14:02,PK,4012,300,2,1,0,0,22,day0
14-12-2023,14:02,PK,5004,300,2,0,0,0,16,day0
14-12-2023,14:02,PK,5030,150,1,0,0,0,1,day0
14-12-2023,14:02,PK,5031,100,1,0,0,0,45,day0
14-12-2023,14:02,PK,5031,100,1,1,0,0,1,day0
14-12-2023,14:02,PK,5031,100,3,0,0,0,1,day0
14-12-2023,14:02,PK,,100,1,0,0,0,47,day0
14-12-2023,14:03,MM,2001,100,1,0,0,0,454,day0
14-12-2023,14:03,MM,2001,100,3,0,0,0,34,day0
14-12-2023,14:03,MM,2001,200,1,0,0,0,7,day0
14-12-2023,14:03,MM,2001,300,2,1,0,0,1,day0
14-12-2023,14:03,MM,4010,100,1,0,0,0,1,day0
14-12-2023,14:03,MM,4012,100,1,0,0,0,174,day0
14-12-2023,14:03,MM,4012,100,1,1,0,0,1,day0
14-12-2023,14:03,MM,4012,100,3,0,0,0,33,day0
14-12-2023,14:03,MM,4012,300,2,1,0,0,9,day0
14-12-2023,14:03,MM,5004,300,2,0,0,0,35,day0
14-12-2023,14:03,MM,5031,100,1,0,0,0,16,day0
14-12-2023,14:03,MM,5031,100,3,0,0,0,1,day0
14-12-2023,14:03,MM,,100,1,0,0,0,13,day0
14-12-2023,14:03,PK,2001,100,1,0,0,0,1153,day0
14-12-2023,14:03,PK,2001,100,3,0,0,0,71,day0
14-12-2023,14:03,PK,2001,200,1,0,0,0,20,day0
14-12-2023,14:03,PK,2001,300,2,1,0,0,2,day0
14-12-2023,14:03,PK,4010,100,1,0,0,0,4,day0
14-12-2023,14:03,PK,4010,100,3,0,0,0,1,day0
14-12-2023,14:03,PK,4012,100,1,0,0,0,452,day0
14-12-2023,14:03,PK,4012,100,3,0,0,0,59,day0
14-12-2023,14:03,PK,4012,300,2,1,0,0,18,day0
14-12-2023,14:03,PK,5004,300,2,0,0,0,28,day0
14-12-2023,14:03,PK,5030,150,1,0,0,0,1,day0
14-12-2023,14:03,PK,5031,100,1,0,0,0,32,day0
14-12-2023,14:03,PK,5031,100,3,0,0,0,1,day0
14-12-2023,14:03,PK,,100,1,0,0,0,30,day0
13-12-2023,13:58,MM,2001,100,1,0,0,0,402,day1
13-12-2023,13:58,MM,2001,100,3,0,0,0,30,day1
13-12-2023,13:58,MM,2001,200,1,0,0,0,8,day1
13-12-2023,13:58,MM,4010,100,1,0,0,0,1,day1
13-12-2023,13:58,MM,4012,100,1,0,0,0,173,day1
13-12-2023,13:58,MM,4012,100,3,0,0,0,15,day1
13-12-2023,13:58,MM,4012,300,2,1,0,0,56,day1
13-12-2023,13:58,MM,5004,300,2,0,0,0,155,day1
13-12-2023,13:58,MM,5030,150,1,0,0,0,2,day1
13-12-2023,13:58,MM,5031,100,1,0,0,0,18,day1
13-12-2023,13:58,MM,,100,1,0,0,0,11,day1
13-12-2023,13:58,PK,2001,100,1,0,0,0,1206,day1
13-12-2023,13:58,PK,2001,100,3,0,0,0,88,day1
13-12-2023,13:58,PK,2001,200,1,0,0,0,25,day1
13-12-2023,13:58,PK,2001,300,2,1,0,0,3,day1
13-12-2023,13:58,PK,4010,100,1,0,0,0,6,day1
13-12-2023,13:58,PK,4012,100,1,0,0,0,572,day1
13-12-2023,13:58,PK,4012,100,3,0,0,0,54,day1
13-12-2023,13:58,PK,4012,300,2,1,0,0,116,day1
13-12-2023,13:58,PK,5004,300,2,0,0,0,232,day1
13-12-2023,13:58,PK,5004,300,3,0,0,0,1,day1
13-12-2023,13:58,PK,5030,150,1,0,0,0,5,day1
13-12-2023,13:58,PK,5031,100,1,0,0,0,46,day1
13-12-2023,13:58,PK,5031,100,3,0,0,0,3,day1
13-12-2023,13:58,PK,,100,1,0,0,0,29,day1
13-12-2023,13:59,MM,2001,100,1,0,0,0,423,day1
13-12-2023,13:59,MM,2001,100,3,0,0,0,24,day1
13-12-2023,13:59,MM,2001,200,1,0,0,0,5,day1
13-12-2023,13:59,MM,2001,300,2,1,0,0,2,day1
13-12-2023,13:59,MM,2001,400,2,1,0,0,1,day1
13-12-2023,13:59,MM,4010,100,1,0,0,0,3,day1
13-12-2023,13:59,MM,4012,100,1,0,0,0,178,day1
13-12-2023,13:59,MM,4012,100,3,0,0,0,16,day1
13-12-2023,13:59,MM,4012,300,2,1,0,0,60,day1
13-12-2023,13:59,MM,5004,300,2,0,0,0,152,day1
13-12-2023,13:59,MM,5030,150,1,0,0,0,1,day1
13-12-2023,13:59,MM,5031,100,1,0,0,0,12,day1
13-12-2023,13:59,MM,5031,100,3,0,0,0,2,day1
13-12-2023,13:59,MM,,100,1,0,0,0,16,day1
13-12-2023,13:59,PK,2001,100,1,0,0,0,1211,day1
13-12-2023,13:59,PK,2001,100,3,0,0,0,76,day1
13-12-2023,13:59,PK,2001,200,1,0,0,0,33,day1
13-12-2023,13:59,PK,2001,200,3,0,0,0,1,day1
13-12-2023,13:59,PK,2001,300,2,1,0,0,3,day1
13-12-2023,13:59,PK,4010,100,1,0,0,0,6,day1
