CDR_DATE,CDR_HOUR,INSTANCE_ID,DIAMETER_RESULT_CODES,SERVICE_KEY,CALL_TYPE,IS_ROAMING,IS_CHARGING_OVERRULED,ISBFT,TOTAL,REMARK
30-01-2024,02,MM,4010,100,1,0,0,0,80,day0
30-01-2024,02,MM,4010,100,3,0,0,0,2,day0
30-01-2024,02,MM,4012,100,1,0,0,0,3198,day0
30-01-2024,02,MM,4012,100,1,1,0,0,12,day0
30-01-2024,02,MM,4012,100,3,0,0,0,16,day0
30-01-2024,02,MM,4012,300,2,1,0,0,9,day0
30-01-2024,02,MM,5000,100,1,0,0,0,2,day0
30-01-2024,02,MM,5000,100,1,0,0,1,27,day0
30-01-2024,02,MM,5004,300,2,0,0,0,7,day0
30-01-2024,02,MM,5030,150,1,0,0,0,9,day0
30-01-2024,02,MM,5031,100,1,0,0,0,404,day0
30-01-2024,02,MM,5031,100,1,1,0,0,5,day0
30-01-2024,02,MM,5031,100,3,0,0,0,8,day0
30-01-2024,02,MM,,100,1,0,0,0,219,day0
30-01-2024,02,MM,,133,4,0,0,0,0,day0
30-01-2024,02,PK,2001,100,1,0,0,0,6019,day0
30-01-2024,02,PK,2001,100,1,1,0,0,2,day0
30-01-2024,02,PK,2001,100,3,0,0,0,41,day0
30-01-2024,02,PK,2001,200,1,0,0,0,5,day0
30-01-2024,02,PK,2001,300,2,1,0,0,1,day0
30-01-2024,02,PK,4010,100,1,0,0,0,80,day0
30-01-2024,02,PK,4010,100,1,1,0,0,1,day0
30-01-2024,02,PK,4012,100,1,0,0,0,3196,day0
30-01-2024,02,PK,4012,100,1,1,0,0,14,day0
30-01-2024,02,PK,4012,100,3,0,0,0,25,day0
30-01-2024,02,PK,4012,300,2,1,0,0,17,day0
30-01-2024,02,PK,5000,100,1,0,0,0,3,day0
30-01-2024,02,PK,5000,100,1,0,0,1,25,day0
30-01-2024,02,PK,5000,100,3,0,0,1,1,day0
30-01-2024,02,PK,5004,300,2,0,0,0,5,day0
30-01-2024,02,PK,5030,100,1,0,0,0,1,day0
30-01-2024,02,PK,5030,150,1,0,0,0,13,day0
30-01-2024,02,PK,5031,100,1,0,0,0,465,day0
30-01-2024,02,PK,5031,100,1,1,0,0,11,day0
30-01-2024,02,PK,5031,100,3,0,0,0,9,day0
30-01-2024,02,PK,,100,1,0,0,0,241,day0
30-01-2024,02,PK,,133,4,0,0,0,0,day0
30-01-2024,03,MM,2001,100,1,0,0,0,5375,day0
30-01-2024,03,MM,2001,100,1,1,0,0,3,day0
30-01-2024,03,MM,2001,100,3,0,0,0,43,day0
30-01-2024,03,MM,2001,200,1,0,0,0,4,day0
30-01-2024,03,MM,4010,100,1,0,0,0,86,day0
30-01-2024,03,MM,4010,100,3,0,0,0,1,day0
30-01-2024,03,MM,4010,150,1,0,0,0,10,day0
30-01-2024,03,MM,4012,100,1,0,0,0,2738,day0
30-01-2024,03,MM,4012,100,1,1,0,0,16,day0
30-01-2024,03,MM,4012,100,3,0,0,0,29,day0
30-01-2024,03,MM,4012,300,2,1,0,0,9,day0
30-01-2024,03,MM,5004,300,2,0,0,0,3,day0
30-01-2024,03,MM,5030,150,1,0,0,0,2,day0
30-01-2024,03,MM,5031,100,1,0,0,0,258,day0
30-01-2024,03,MM,5031,100,1,1,0,0,2,day0
30-01-2024,03,MM,5031,100,3,0,0,0,2,day0
30-01-2024,03,MM,,100,1,0,0,0,218,day0
30-01-2024,03,MM,,133,4,0,0,0,0,day0
30-01-2024,03,PK,2001,100,1,0,0,0,5268,day0
30-01-2024,03,PK,2001,100,1,1,0,0,4,day0
30-01-2024,03,PK,2001,100,3,0,0,0,37,day0
30-01-2024,03,PK,2001,200,1,0,0,0,4,day0
30-01-2024,03,PK,4010,100,1,0,0,0,101,day0
30-01-2024,03,PK,4010,100,3,0,0,0,1,day0
30-01-2024,03,PK,4010,150,1,0,0,0,10,day0
