CDRDATE,CP_NAME,CPID,ACCESSFLAG,BASICCAUSE,INTERNALCAUSE,REVENUE,TOTAL
2023-11-02 06:32,MitraComm Ekasarana,100.0,67.0,111.0,4012.0,0.0,69.0
2023-11-02 06:32,MitraComm Ekasarana,100.0,67.0,940.0,4010.0,0.0,1.0
2023-11-02 06:32,MitraComm Ekasarana,100.0,67.0,940.0,5030.0,0.0,11.0
2023-11-02 06:32,MitraComm Ekasarana,100.0,67.0,941.0,2001.0,11200.0,14.0
2023-11-02 06:32,SPRINT_Strata Prima Internusa,107.0,66.0,938.0,2001.0,3500.0,7.0
2023-11-02 06:32,SPRINT_Strata Prima Internusa,107.0,66.0,940.0,4012.0,0.0,12.0
2023-11-02 06:32,SPRINT_Strata Prima Internusa,107.0,67.0,111.0,4012.0,0.0,7.0
2023-11-02 06:32,SPRINT_Strata Prima Internusa,107.0,67.0,941.0,2001.0,9400.0,13.0
2023-11-02 06:32,Infinetworks CIMB Niaga,137.0,66.0,940.0,4012.0,0.0,1.0
2023-11-02 06:32,Infinetworks CIMB Niaga,137.0,67.0,111.0,4012.0,0.0,1.0
2023-11-02 06:32,Infinetworks CIMB Niaga,137.0,67.0,941.0,2001.0,2200.0,3.0
2023-11-02 06:32,Global Media Solusi,153.0,72.0,123.0,2001.0,0.0,4.0
2023-11-02 06:32,Emobile,156.0,67.0,111.0,4012.0,0.0,2.0
2023-11-02 06:32,Emobile,156.0,67.0,941.0,2001.0,2600.0,4.0
2023-11-02 06:32,Integrasi Tunas Muda,163.0,73.0,111.0,4012.0,0.0,158.0
2023-11-02 06:32,Integrasi Tunas Muda,163.0,73.0,941.0,2001.0,3964.0,4.0
2023-11-02 06:32,Era Digital Media,164.0,73.0,111.0,4012.0,0.0,2663.0
2023-11-02 06:32,Era Digital Media,164.0,73.0,23.0,,3964.0,4.0
2023-11-02 06:32,Era Digital Media,164.0,73.0,6.0,,20811.0,21.0
2023-11-02 06:32,Era Digital Media,164.0,73.0,940.0,5031.0,0.0,8.0
2023-11-02 06:32,Era Digital Media,164.0,73.0,941.0,2001.0,32703.0,33.0
2023-11-02 06:32,Era Digital Media,164.0,73.0,973.0,,575771.0,581.0
2023-11-02 06:32,Yatta Eracipta Solusi,166.0,73.0,111.0,4012.0,0.0,356.0
2023-11-02 06:32,Yatta Eracipta Solusi,166.0,73.0,23.0,,7928.0,4.0
2023-11-02 06:32,Yatta Eracipta Solusi,166.0,73.0,6.0,,5946.0,3.0
2023-11-02 06:32,Yatta Eracipta Solusi,166.0,73.0,941.0,2001.0,1982.0,1.0
2023-11-02 06:32,Forest Indo Niaga,171.0,73.0,111.0,4012.0,0.0,122.0
2023-11-02 06:32,Forest Indo Niaga,171.0,73.0,23.0,,3964.0,2.0
2023-11-02 06:32,Forest Indo Niaga,171.0,73.0,941.0,2001.0,3964.0,2.0
2023-11-02 06:32,Sinergi Bestama Indonesia,187.0,73.0,111.0,4012.0,0.0,247.0
2023-11-02 06:32,Sinergi Bestama Indonesia,187.0,73.0,23.0,,10901.0,11.0
2023-11-02 06:32,Sinergi Bestama Indonesia,187.0,73.0,941.0,2001.0,40631.0,41.0
2023-11-02 06:32,VIU,198.0,67.0,941.0,2001.0,0.0,11.0
2023-11-02 06:32,LinkIT_360,206.0,73.0,111.0,4012.0,0.0,1301.0
2023-11-02 06:32,LinkIT_360,206.0,73.0,23.0,,17838.0,9.0
2023-11-02 06:32,LinkIT_360,206.0,73.0,940.0,5031.0,0.0,7.0
2023-11-02 06:32,LinkIT_360,206.0,73.0,941.0,2001.0,3964.0,2.0
2023-11-02 06:32,LinkIT_360,206.0,73.0,973.0,,1982.0,1.0
2023-11-02 06:32,GMS AG (bulk),239.0,66.0,938.0,2001.0,0.0,84.0
2023-11-02 06:32,GMS AG (bulk),239.0,66.0,940.0,5030.0,0.0,2.0
2023-11-02 06:32,GMS AG (bulk),239.0,66.0,940.0,5031.0,0.0,1.0
2023-11-02 06:32,Monty Mobile (bulk),240.0,66.0,938.0,2001.0,0.0,3.0
2023-11-02 06:32,BPJS,242.0,67.0,111.0,4012.0,0.0,1.0
2023-11-02 06:32,BPJS,242.0,67.0,941.0,2001.0,2082.0,6.0
2023-11-02 06:32,PT. Gloria Viva Nusantara,250.0,66.0,601.0,,0.0,1.0
2023-11-02 06:32,PT. Gloria Viva Nusantara,250.0,72.0,123.0,2001.0,0.0,4.0
2023-11-02 06:32,PT. Gloria Viva Nusantara,250.0,73.0,111.0,4012.0,0.0,2.0
2023-11-02 06:32,PT. Gloria Viva Nusantara,250.0,73.0,23.0,,3629363.0,2500.0
2023-11-02 06:32,PT. Gloria Viva Nusantara,250.0,73.0,6.0,,2972.0,4.0
2023-11-02 06:32,PT. Gloria Viva Nusantara,250.0,73.0,940.0,4010.0,0.0,1.0
2023-11-02 06:32,SahabatMudaKreatif,252.0,73.0,111.0,4012.0,0.0,995.0
2023-11-02 06:32,SahabatMudaKreatif,252.0,73.0,940.0,5031.0,0.0,1.0
2023-11-02 06:32,PT. Aman Devloop Indonesia,257.0,73.0,111.0,4012.0,0.0,572.0
2023-11-02 06:32,PT. Aman Devloop Indonesia,257.0,73.0,6.0,,7928.0,4.0
2023-11-02 06:32,PT. Aman Devloop Indonesia,257.0,73.0,940.0,5031.0,0.0,1.0
2023-11-02 06:32,PT. Aman Devloop Indonesia,257.0,73.0,941.0,2001.0,13874.0,7.0
2023-11-02 06:32,Hypermind,258.0,73.0,111.0,4012.0,0.0,1155.0
2023-11-02 06:32,Hypermind,258.0,73.0,940.0,5031.0,0.0,1.0
2023-11-02 06:32,Hypermind,258.0,73.0,941.0,2001.0,35674.0,21.0
2023-11-02 06:32,Telesat_System_Integrator,261.0,73.0,111.0,4012.0,0.0,17.0
2023-11-02 06:32,Telesat_System_Integrator,261.0,73.0,6.0,,991.0,1.0
2023-11-02 06:32,PT Milenial Nusantara Citra,262.0,73.0,941.0,2001.0,0.0,1.0
2023-11-02 06:32,Artha_Ghani_Sempurna,263.0,73.0,111.0,4012.0,0.0,1284.0
2023-11-02 06:32,Artha_Ghani_Sempurna,263.0,73.0,941.0,2001.0,34685.0,35.0
2023-11-02 06:32,Artha_Ghani_Sempurna,263.0,73.0,973.0,,8919.0,9.0
2023-11-02 06:32,Access Mobile,42.0,66.0,938.0,2001.0,0.0,2.0
2023-11-02 06:32,Access Mobile,42.0,67.0,941.0,2001.0,0.0,5.0
2023-11-02 06:32,Triyakom,50.0,66.0,938.0,2001.0,0.0,1.0
2023-11-02 06:32,Triyakom,50.0,67.0,111.0,4012.0,0.0,1.0
2023-11-02 06:32,Triyakom,50.0,67.0,940.0,5030.0,0.0,17.0
2023-11-02 06:32,Triyakom,50.0,67.0,941.0,2001.0,0.0,348.0
2023-11-02 06:32,Triyakom,50.0,68.0,949.0,2001.0,5000.0,1.0
2023-11-02 06:32,Triyakom,50.0,72.0,372.0,2001.0,0.0,1.0
2023-11-02 06:32,Triyakom,50.0,72.0,987.0,2001.0,0.0,1.0
2023-11-02 06:32,Triyakom,50.0,73.0,111.0,4012.0,0.0,672.0
2023-11-02 06:32,Triyakom,50.0,73.0,6.0,,1802.0,2.0
2023-11-02 06:32,Triyakom,50.0,73.0,940.0,5031.0,0.0,3.0
2023-11-02 06:32,Triyakom,50.0,73.0,941.0,2001.0,28832.0,32.0
2023-11-02 06:32,Triyakom,50.0,73.0,973.0,,6307.0,7.0
2023-11-02 06:32,Utopia,51.0,73.0,111.0,4012.0,0.0,3149.0
2023-11-02 06:32,Utopia,51.0,73.0,23.0,,82665.0,167.0
2023-11-02 06:32,Utopia,51.0,73.0,6.0,,6435.0,13.0
2023-11-02 06:32,Utopia,51.0,73.0,940.0,4010.0,0.0,1.0
2023-11-02 06:32,Utopia,51.0,73.0,940.0,5031.0,0.0,1.0
2023-11-02 06:32,Utopia,51.0,73.0,941.0,2001.0,1485.0,3.0
2023-11-02 06:32,Utopia,51.0,73.0,973.0,,3465.0,7.0
2023-11-02 06:32,Falcon,52.0,66.0,938.0,2001.0,0.0,2.0
2023-11-02 06:32,Falcon,52.0,72.0,372.0,2001.0,0.0,5.0
2023-11-02 06:32,Falcon,52.0,72.0,9.0,,0.0,4.0
2023-11-02 06:32,Falcon,52.0,72.0,987.0,2001.0,0.0,5.0
2023-11-02 06:32,Falcon,52.0,73.0,111.0,4012.0,0.0,2036.0
2023-11-02 06:32,Falcon,52.0,73.0,6.0,,190272.0,48.0
2023-11-02 06:32,Falcon,52.0,73.0,940.0,5031.0,0.0,7.0
2023-11-02 06:32,Falcon,52.0,73.0,941.0,2001.0,87208.0,36.0
2023-11-02 06:32,Fortumo,69.0,67.0,941.0,2001.0,0.0,1.0
2023-11-02 06:32,Fortumo,69.0,68.0,111.0,4012.0,0.0,2.0
2023-11-02 06:32,Line,76.0,68.0,949.0,2001.0,13513.0,2.0
2023-11-02 06:32,Celltick_Project,77.0,73.0,111.0,4012.0,0.0,849.0
2023-11-02 06:32,Celltick_Project,77.0,73.0,23.0,,8559.0,10.0
2023-11-02 06:32,Celltick_Project,77.0,73.0,6.0,,4054.0,5.0
2023-11-02 06:32,Celltick_Project,77.0,73.0,940.0,5031.0,0.0,4.0
2023-11-02 06:32,Celltick_Project,77.0,73.0,941.0,2001.0,23425.0,27.0
2023-11-02 06:32,NetM_GooglePlay,78.0,66.0,938.0,2001.0,0.0,1.0
2023-11-02 06:32,NetM_GooglePlay,78.0,67.0,941.0,2001.0,0.0,4.0
2023-11-02 06:32,NetM_GooglePlay,78.0,68.0,111.0,4012.0,0.0,237.0
2023-11-02 06:32,NetM_GooglePlay,78.0,68.0,949.0,2001.0,60051.0,4.0
2023-11-02 06:33,MitraComm Ekasarana,100.0,67.0,111.0,4012.0,0.0,47.0
2023-11-02 06:33,MitraComm Ekasarana,100.0,67.0,940.0,5030.0,0.0,7.0
2023-11-02 06:33,MitraComm Ekasarana,100.0,67.0,940.0,5031.0,0.0,1.0
2023-11-02 06:33,MitraComm Ekasarana,100.0,67.0,941.0,2001.0,12000.0,15.0
2023-11-02 06:33,SPRINT_Strata Prima Internusa,107.0,66.0,938.0,2001.0,3500.0,7.0
2023-11-02 06:33,SPRINT_Strata Prima Internusa,107.0,66.0,940.0,4012.0,0.0,7.0
2023-11-02 06:33,SPRINT_Strata Prima Internusa,107.0,67.0,111.0,4012.0,0.0,8.0
2023-11-02 06:33,SPRINT_Strata Prima Internusa,107.0,67.0,941.0,2001.0,7600.0,10.0
2023-11-02 06:33,Infinetworks CIMB Niaga,137.0,67.0,941.0,2001.0,1400.0,2.0
2023-11-02 06:33,Emobile,156.0,66.0,938.0,2001.0,950.0,2.0
2023-11-02 06:33,Emobile,156.0,67.0,111.0,4012.0,0.0,2.0
2023-11-02 06:33,Emobile,156.0,67.0,941.0,2001.0,4400.0,7.0
2023-11-02 06:33,Integrasi Tunas Muda,163.0,73.0,111.0,4012.0,0.0,76.0
2023-11-02 06:33,Integrasi Tunas Muda,163.0,73.0,6.0,,991.0,1.0
2023-11-02 06:33,Integrasi Tunas Muda,163.0,73.0,940.0,5031.0,0.0,2.0
2023-11-02 06:33,Integrasi Tunas Muda,163.0,73.0,941.0,2001.0,2973.0,3.0
2023-11-02 06:33,Era Digital Media,164.0,73.0,111.0,4012.0,0.0,3088.0
2023-11-02 06:33,Era Digital Media,164.0,73.0,23.0,,1982.0,2.0
2023-11-02 06:33,Era Digital Media,164.0,73.0,6.0,,18829.0,19.0
2023-11-02 06:33,Era Digital Media,164.0,73.0,940.0,4010.0,0.0,1.0
2023-11-02 06:33,Era Digital Media,164.0,73.0,940.0,5031.0,0.0,13.0
2023-11-02 06:33,Era Digital Media,164.0,73.0,941.0,2001.0,38649.0,39.0
2023-11-02 06:33,Era Digital Media,164.0,73.0,973.0,,121893.0,123.0
2023-11-02 06:33,Yatta Eracipta Solusi,166.0,73.0,111.0,4012.0,0.0,210.0
2023-11-02 06:33,Yatta Eracipta Solusi,166.0,73.0,23.0,,3964.0,2.0
2023-11-02 06:33,Yatta Eracipta Solusi,166.0,73.0,6.0,,3964.0,2.0
2023-11-02 06:33,Yatta Eracipta Solusi,166.0,73.0,941.0,2001.0,5946.0,3.0
2023-11-02 06:33,Forest Indo Niaga,171.0,73.0,111.0,4012.0,0.0,161.0
2023-11-02 06:33,Forest Indo Niaga,171.0,73.0,23.0,,9910.0,5.0
2023-11-02 06:33,Forest Indo Niaga,171.0,73.0,941.0,2001.0,7928.0,4.0
2023-11-02 06:33,Sinergi Bestama Indonesia,187.0,73.0,111.0,4012.0,0.0,155.0
2023-11-02 06:33,Sinergi Bestama Indonesia,187.0,73.0,23.0,,12883.0,13.0
2023-11-02 06:33,Sinergi Bestama Indonesia,187.0,73.0,940.0,5031.0,0.0,1.0
2023-11-02 06:33,Sinergi Bestama Indonesia,187.0,73.0,941.0,2001.0,13874.0,14.0
2023-11-02 06:33,Digital HUB Accenture,191.0,67.0,941.0,2001.0,0.0,1.0
2023-11-02 06:33,VIU,198.0,67.0,941.0,2001.0,0.0,2.0
2023-11-02 06:33,LinkIT_360,206.0,73.0,111.0,4012.0,0.0,779.0
2023-11-02 06:33,LinkIT_360,206.0,73.0,23.0,,1982.0,1.0
2023-11-02 06:33,LinkIT_360,206.0,73.0,6.0,,5946.0,3.0
2023-11-02 06:33,LinkIT_360,206.0,73.0,940.0,5031.0,0.0,3.0
2023-11-02 06:33,GMS AG (bulk),239.0,66.0,938.0,2001.0,0.0,74.0
2023-11-02 06:33,GMS AG (bulk),239.0,66.0,940.0,5030.0,0.0,3.0
2023-11-02 06:33,GMS AG (bulk),239.0,66.0,940.0,5031.0,0.0,2.0
2023-11-02 06:33,Monty Mobile (bulk),240.0,66.0,938.0,2001.0,0.0,4.0
2023-11-02 06:33,BPJS,242.0,67.0,941.0,2001.0,1388.0,4.0
2023-11-02 06:33,PT. Gloria Viva Nusantara,250.0,66.0,601.0,,0.0,1.0
2023-11-02 06:33,PT. Gloria Viva Nusantara,250.0,73.0,111.0,4012.0,0.0,2.0
2023-11-02 06:33,PT. Gloria Viva Nusantara,250.0,73.0,23.0,,2387221.0,1634.0
2023-11-02 06:33,SahabatMudaKreatif,252.0,73.0,111.0,4012.0,0.0,997.0
2023-11-02 06:33,SahabatMudaKreatif,252.0,73.0,940.0,5031.0,0.0,7.0
2023-11-02 06:33,PT. Aman Devloop Indonesia,257.0,73.0,111.0,4012.0,0.0,289.0
2023-11-02 06:33,PT. Aman Devloop Indonesia,257.0,73.0,6.0,,3964.0,2.0
2023-11-02 06:33,PT. Aman Devloop Indonesia,257.0,73.0,941.0,2001.0,3964.0,2.0
2023-11-02 06:33,Hypermind,258.0,73.0,111.0,4012.0,0.0,637.0
2023-11-02 06:33,Hypermind,258.0,73.0,940.0,5031.0,0.0,1.0
2023-11-02 06:33,Hypermind,258.0,73.0,941.0,2001.0,13870.0,13.0
2023-11-02 06:33,Telesat_System_Integrator,261.0,73.0,111.0,4012.0,0.0,11.0
2023-11-02 06:33,PT Milenial Nusantara Citra,262.0,73.0,941.0,2001.0,0.0,16.0
2023-11-02 06:33,Artha_Ghani_Sempurna,263.0,73.0,111.0,4012.0,0.0,618.0
2023-11-02 06:33,Artha_Ghani_Sempurna,263.0,73.0,941.0,2001.0,15856.0,16.0
2023-11-02 06:33,Artha_Ghani_Sempurna,263.0,73.0,973.0,,2973.0,3.0
2023-11-02 06:33,18 Box Media,2915.0,72.0,372.0,2001.0,0.0,1.0
2023-11-02 06:33,18 Box Media,2915.0,72.0,987.0,2001.0,0.0,1.0
2023-11-02 06:33,18 Box Media,2915.0,73.0,111.0,4012.0,0.0,642.0
2023-11-02 06:33,18 Box Media,2915.0,73.0,940.0,5031.0,0.0,9.0
2023-11-02 06:33,18 Box Media,2915.0,73.0,941.0,2001.0,9905.0,6.0
2023-11-02 06:33,Access Mobile,42.0,66.0,938.0,2001.0,0.0,1.0
2023-11-02 06:33,Access Mobile,42.0,67.0,941.0,2001.0,0.0,1.0
2023-11-02 06:33,Triyakom,50.0,66.0,938.0,2001.0,0.0,4.0
2023-11-02 06:33,Triyakom,50.0,67.0,940.0,5030.0,0.0,17.0
2023-11-02 06:33,Triyakom,50.0,67.0,941.0,2001.0,0.0,347.0
2023-11-02 06:33,Triyakom,50.0,72.0,372.0,2001.0,0.0,1.0
2023-11-02 06:33,Triyakom,50.0,72.0,987.0,2001.0,0.0,1.0
2023-11-02 06:33,Triyakom,50.0,73.0,111.0,4012.0,0.0,664.0
2023-11-02 06:33,Triyakom,50.0,73.0,6.0,,1802.0,2.0
2023-11-02 06:33,Triyakom,50.0,73.0,941.0,2001.0,35139.0,39.0
2023-11-02 06:33,Triyakom,50.0,73.0,973.0,,9911.0,11.0
2023-11-02 06:33,Utopia,51.0,73.0,111.0,4012.0,0.0,1992.0
2023-11-02 06:33,Utopia,51.0,73.0,23.0,,42570.0,86.0
2023-11-02 06:33,Utopia,51.0,73.0,6.0,,3960.0,8.0
2023-11-02 06:33,Utopia,51.0,73.0,940.0,4010.0,0.0,1.0
2023-11-02 06:33,Utopia,51.0,73.0,941.0,2001.0,900.0,2.0
2023-11-02 06:33,Utopia,51.0,73.0,973.0,,2970.0,6.0
2023-11-02 06:33,Falcon,52.0,66.0,938.0,2001.0,0.0,1.0
2023-11-02 06:33,Falcon,52.0,72.0,372.0,2001.0,0.0,1.0
2023-11-02 06:33,Falcon,52.0,72.0,9.0,,0.0,2.0
2023-11-02 06:33,Falcon,52.0,72.0,987.0,2001.0,0.0,1.0
2023-11-02 06:33,Falcon,52.0,73.0,111.0,4012.0,0.0,2053.0
2023-11-02 06:33,Falcon,52.0,73.0,6.0,,118920.0,30.0
2023-11-02 06:33,Falcon,52.0,73.0,940.0,5031.0,0.0,14.0
2023-11-02 06:33,Falcon,52.0,73.0,941.0,2001.0,99100.0,39.0
2023-11-02 06:33,Fortumo,69.0,68.0,111.0,4012.0,0.0,1.0
2023-11-02 06:33,Opera,70.0,72.0,123.0,2001.0,0.0,2.0
2023-11-02 06:33,Codapay,74.0,67.0,941.0,2001.0,0.0,2.0
2023-11-02 06:33,Codapay,74.0,68.0,949.0,2001.0,14423.0,2.0
2023-11-02 06:33,ZingMKUows,75.0,66.0,813.0,,0.0,1.0
2023-11-02 06:33,Line,76.0,68.0,949.0,2001.0,4504.0,1.0
2023-11-02 06:33,Celltick_Project,77.0,73.0,111.0,4012.0,0.0,844.0
2023-11-02 06:33,Celltick_Project,77.0,73.0,23.0,,12613.0,15.0
2023-11-02 06:33,Celltick_Project,77.0,73.0,6.0,,3603.0,5.0
2023-11-02 06:33,Celltick_Project,77.0,73.0,940.0,5031.0,0.0,6.0
2023-11-02 06:33,Celltick_Project,77.0,73.0,941.0,2001.0,22072.0,27.0
2023-11-02 06:33,NetM_GooglePlay,78.0,66.0,938.0,2001.0,0.0,3.0
2023-11-02 06:33,NetM_GooglePlay,78.0,67.0,941.0,2001.0,0.0,2.0
2023-11-02 06:33,NetM_GooglePlay,78.0,68.0,111.0,4012.0,0.0,153.0
2023-11-02 06:33,NetM_GooglePlay,78.0,68.0,949.0,2001.0,52614.0,2.0
2023-11-02 06:34,MitraComm Ekasarana,100.0,67.0,111.0,4012.0,0.0,53.0
2023-11-02 06:34,MitraComm Ekasarana,100.0,67.0,940.0,4010.0,0.0,4.0
2023-11-02 06:34,MitraComm Ekasarana,100.0,67.0,940.0,5030.0,0.0,4.0
2023-11-02 06:34,MitraComm Ekasarana,100.0,67.0,941.0,2001.0,12000.0,15.0
2023-11-02 06:34,SPRINT_Strata Prima Internusa,107.0,66.0,938.0,2001.0,3500.0,7.0
2023-11-02 06:34,SPRINT_Strata Prima Internusa,107.0,66.0,940.0,4012.0,0.0,3.0
2023-11-02 06:34,SPRINT_Strata Prima Internusa,107.0,67.0,111.0,4012.0,0.0,16.0
2023-11-02 06:34,SPRINT_Strata Prima Internusa,107.0,67.0,941.0,2001.0,11400.0,15.0
2023-11-02 06:34,Infinetworks CIMB Niaga,137.0,67.0,111.0,4012.0,0.0,1.0
2023-11-02 06:34,Infinetworks CIMB Niaga,137.0,67.0,941.0,2001.0,1600.0,2.0
2023-11-02 06:34,GENFLIX,154.0,66.0,938.0,2001.0,0.0,1.0
2023-11-02 06:34,Emobile,156.0,66.0,938.0,2001.0,450.0,1.0
2023-11-02 06:34,Emobile,156.0,67.0,111.0,4012.0,0.0,1.0
2023-11-02 06:34,Emobile,156.0,67.0,941.0,2001.0,2800.0,4.0
2023-11-02 06:34,Integrasi Tunas Muda,163.0,73.0,111.0,4012.0,0.0,79.0
2023-11-02 06:34,Integrasi Tunas Muda,163.0,73.0,941.0,2001.0,991.0,1.0
2023-11-02 06:34,Era Digital Media,164.0,73.0,111.0,4012.0,0.0,2468.0
2023-11-02 06:34,Era Digital Media,164.0,73.0,23.0,,991.0,1.0
2023-11-02 06:34,Era Digital Media,164.0,73.0,6.0,,8919.0,9.0
2023-11-02 06:34,Era Digital Media,164.0,73.0,940.0,5031.0,0.0,8.0
2023-11-02 06:34,Era Digital Media,164.0,73.0,941.0,2001.0,35676.0,37.0
2023-11-02 06:34,Era Digital Media,164.0,73.0,973.0,,770007.0,777.0
2023-11-02 06:34,Yatta Eracipta Solusi,166.0,73.0,111.0,4012.0,0.0,200.0
2023-11-02 06:34,Yatta Eracipta Solusi,166.0,73.0,23.0,,3964.0,2.0
2023-11-02 06:34,Yatta Eracipta Solusi,166.0,73.0,6.0,,3964.0,2.0
2023-11-02 06:34,Yatta Eracipta Solusi,166.0,73.0,940.0,5031.0,0.0,1.0
2023-11-02 06:34,Yatta Eracipta Solusi,166.0,73.0,941.0,2001.0,1982.0,1.0
2023-11-02 06:34,Forest Indo Niaga,171.0,73.0,111.0,4012.0,0.0,105.0
2023-11-02 06:34,Forest Indo Niaga,171.0,73.0,23.0,,1982.0,1.0
2023-11-02 06:34,Forest Indo Niaga,171.0,73.0,941.0,2001.0,3964.0,2.0
2023-11-02 06:34,Sinergi Bestama Indonesia,187.0,73.0,111.0,4012.0,0.0,149.0
2023-11-02 06:34,Sinergi Bestama Indonesia,187.0,73.0,23.0,,12883.0,13.0
2023-11-02 06:34,Sinergi Bestama Indonesia,187.0,73.0,941.0,2001.0,19820.0,20.0
2023-11-02 06:34,Sinergi Bestama Indonesia,187.0,73.0,973.0,,991.0,1.0
2023-11-02 06:34,Digital HUB Accenture,191.0,67.0,941.0,2001.0,0.0,1.0
2023-11-02 06:34,VIU,198.0,67.0,941.0,2001.0,0.0,4.0
2023-11-02 06:34,LinkIT_360,206.0,73.0,111.0,4012.0,0.0,800.0
2023-11-02 06:34,LinkIT_360,206.0,73.0,23.0,,11892.0,6.0
2023-11-02 06:34,LinkIT_360,206.0,73.0,940.0,5031.0,0.0,5.0
2023-11-02 06:34,GMS AG (bulk),239.0,66.0,938.0,2001.0,0.0,45.0
2023-11-02 06:34,GMS AG (bulk),239.0,66.0,940.0,5031.0,0.0,1.0
2023-11-02 06:34,BPJS,242.0,67.0,111.0,4012.0,0.0,1.0
2023-11-02 06:34,BPJS,242.0,67.0,941.0,2001.0,694.0,2.0
2023-11-02 06:34,PT. Gloria Viva Nusantara,250.0,66.0,601.0,,0.0,1.0
2023-11-02 06:34,PT. Gloria Viva Nusantara,250.0,72.0,123.0,2001.0,0.0,2.0
2023-11-02 06:34,PT. Gloria Viva Nusantara,250.0,73.0,111.0,4012.0,0.0,2.0
2023-11-02 06:34,PT. Gloria Viva Nusantara,250.0,73.0,23.0,,2787541.0,1677.0
2023-11-02 06:34,PT. Gloria Viva Nusantara,250.0,73.0,6.0,,990.0,2.0
2023-11-02 06:34,SahabatMudaKreatif,252.0,73.0,111.0,4012.0,0.0,974.0
2023-11-02 06:34,SahabatMudaKreatif,252.0,73.0,940.0,5031.0,0.0,9.0
2023-11-02 06:34,PT. Aman Devloop Indonesia,257.0,73.0,111.0,4012.0,0.0,322.0
2023-11-02 06:34,PT. Aman Devloop Indonesia,257.0,73.0,6.0,,1982.0,1.0
2023-11-02 06:34,PT. Aman Devloop Indonesia,257.0,73.0,941.0,2001.0,5946.0,3.0
2023-11-02 06:34,Hypermind,258.0,73.0,111.0,4012.0,0.0,638.0
2023-11-02 06:34,Hypermind,258.0,73.0,940.0,5031.0,0.0,2.0
2023-11-02 06:34,Hypermind,258.0,73.0,941.0,2001.0,12878.0,14.0
2023-11-02 06:34,Telesat_System_Integrator,261.0,73.0,111.0,4012.0,0.0,9.0
2023-11-02 06:34,Telesat_System_Integrator,261.0,73.0,6.0,,2973.0,3.0
2023-11-02 06:34,PT Milenial Nusantara Citra,262.0,73.0,941.0,2001.0,0.0,8.0
2023-11-02 06:34,Artha_Ghani_Sempurna,263.0,73.0,111.0,4012.0,0.0,623.0
2023-11-02 06:34,Artha_Ghani_Sempurna,263.0,73.0,23.0,,26757.0,27.0
2023-11-02 06:34,Artha_Ghani_Sempurna,263.0,73.0,941.0,2001.0,10901.0,11.0
2023-11-02 06:34,Artha_Ghani_Sempurna,263.0,73.0,973.0,,4955.0,5.0
2023-11-02 06:34,18 Box Media,2915.0,73.0,111.0,4012.0,0.0,729.0
2023-11-02 06:34,18 Box Media,2915.0,73.0,940.0,5031.0,0.0,6.0
2023-11-02 06:34,18 Box Media,2915.0,73.0,941.0,2001.0,13867.0,7.0
2023-11-02 06:34,Access Mobile,42.0,67.0,941.0,2001.0,0.0,1.0
2023-11-02 06:34,Triyakom,50.0,66.0,938.0,2001.0,0.0,1.0
2023-11-02 06:34,Triyakom,50.0,67.0,940.0,5030.0,0.0,17.0
2023-11-02 06:34,Triyakom,50.0,67.0,941.0,2001.0,0.0,347.0
2023-11-02 06:34,Triyakom,50.0,68.0,949.0,2001.0,18000.0,3.0
2023-11-02 06:34,Triyakom,50.0,72.0,9.0,,0.0,1.0
2023-11-02 06:34,Triyakom,50.0,73.0,111.0,4012.0,0.0,679.0
2023-11-02 06:34,Triyakom,50.0,73.0,6.0,,901.0,1.0
2023-11-02 06:34,Triyakom,50.0,73.0,940.0,5031.0,0.0,1.0
2023-11-02 06:34,Triyakom,50.0,73.0,941.0,2001.0,25228.0,28.0
2023-11-02 06:34,Triyakom,50.0,73.0,973.0,,8109.0,9.0
2023-11-02 06:34,Utopia,51.0,73.0,111.0,4012.0,0.0,1945.0
2023-11-02 06:34,Utopia,51.0,73.0,23.0,,36135.0,73.0
2023-11-02 06:34,Utopia,51.0,73.0,6.0,,4950.0,10.0
2023-11-02 06:34,Utopia,51.0,73.0,940.0,4010.0,0.0,1.0
2023-11-02 06:34,Utopia,51.0,73.0,940.0,5031.0,0.0,2.0
2023-11-02 06:34,Utopia,51.0,73.0,941.0,2001.0,1395.0,4.0
2023-11-02 06:34,Utopia,51.0,73.0,973.0,,2475.0,5.0
2023-11-02 06:34,Falcon,52.0,66.0,938.0,2001.0,0.0,2.0
2023-11-02 06:34,Falcon,52.0,72.0,372.0,2001.0,0.0,5.0
2023-11-02 06:34,Falcon,52.0,72.0,9.0,,0.0,6.0
2023-11-02 06:34,Falcon,52.0,72.0,987.0,2001.0,0.0,5.0
2023-11-02 06:34,Falcon,52.0,73.0,111.0,4012.0,0.0,2069.0
2023-11-02 06:34,Falcon,52.0,73.0,6.0,,134776.0,34.0
2023-11-02 06:34,Falcon,52.0,73.0,940.0,4010.0,0.0,1.0
2023-11-02 06:34,Falcon,52.0,73.0,940.0,5031.0,0.0,3.0
2023-11-02 06:34,Falcon,52.0,73.0,941.0,2001.0,71352.0,29.0
2023-11-02 06:34,Fortumo,69.0,67.0,941.0,2001.0,0.0,2.0
2023-11-02 06:34,Fortumo,69.0,68.0,949.0,2001.0,2500.0,1.0
2023-11-02 06:34,Codapay,74.0,67.0,941.0,2001.0,0.0,3.0
